Band,Sp. Num.,Species Game Birds::SPEC,Species Game Birds::Species,Replaced Band Translated,Replaced Band Code,B Month,BMonth::VMonth,R Month,RMonth::VMonth,B Day,BDay::VRDay,R Day,RDay::VRDay,B Year,R Year,Hunt. Season Surv.,B Flyway,Region::Flyway,R Flyway,RFly::Flyway,B Region,BRegion::STA,BRegion::State,R Region,RRegion::STA,RRegion::State,B Lat,B Long,B Dir,R Lat,R Long,R Dir,GISBLat,GISBLong,GISRLat,GISRLong,B Coordinate Precision,B Coord Precision::LOCATION_ACCURACY_DESC,R Coordinate Precision,R Coord Precision::LOCATION_ACCURACY_DESC,Status,Status::VStatus,How Obt,How Obt::VHow,Add Info,AI::VAI,Who Reported,Who::VWho,Pres. Cond.,Age,Age::VAGE,Condition::VCondition,Sex,Sex::VSEX,Condition::VBandStatus,Permit,Permits::Permittee,"Why (pre 1994), Report Method (after 1994)",Rept Mthd::VRept Mthd,Band Type Orig,BType::VBtype,BType::VText,R Create date Year,R Create date Month,Band Type Current,BType Current::VBtype,BType Current::VText,Marker_Desc_enc,Marker_Desc_bndg,other_bands
103394081,2280,AMWO,American Woodcock,Original Band,0,8,August,10,October,3,,31,,1979,1981,3,2,Mississippi,2,Mississippi,91,WI,Wisconsin,36,IA,Iowa,455,901,0,430,911,0,45.91667,-90.25,43.08333,-91.25,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,21,Finder,5,2,Hatch Year,Dead,5,Female,Band removed,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1981,12,11,Aluminum butt-end,old address,,,
103394082,2280,AMWO,American Woodcock,Original Band,0,8,August,1,January,3,,16,,1979,1982,3,2,Mississippi,2,Mississippi,91,WI,Wisconsin,42,LA,Louisiana,455,901,0,302,923,0,45.91667,-90.25,30.41667,-92.58333,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,21,Finder,3,2,Hatch Year,Dead,5,Female,Band status unknown,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1982,12,11,Aluminum butt-end,old address,,,
103394018,2280,AMWO,American Woodcock,Original Band,0,7,July,5,May,26,,14,,1979,1980,1,2,Mississippi,2,Mississippi,91,WI,Wisconsin,91,WI,Wisconsin,455,901,0,425,875,0,45.91667,-90.25,42.91667,-87.91667,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",0,Found dead.,0,Federal numbered metal band only.,22,"State, Provincial, or Federal Official",5,2,Hatch Year,Dead,5,Female,Band removed,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1980,8,11,Aluminum butt-end,old address,,,
103394029,2280,AMWO,American Woodcock,Original Band,0,7,July,10,October,31,,5,,1979,1980,2,2,Mississippi,2,Mississippi,91,WI,Wisconsin,49,MI,Michigan,454,904,0,462,872,0,45.75,-90.75,46.41667,-87.41667,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,21,Finder,5,2,Hatch Year,Dead,4,Male,Band removed,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1980,12,11,Aluminum butt-end,old address,,,
103394040,2280,AMWO,American Woodcock,Original Band,0,7,July,10,October,31,,99,Unknown day,1979,1980,2,2,Mississippi,2,Mississippi,91,WI,Wisconsin,49,MI,Michigan,454,904,0,433,841,0,45.75,-90.75,43.58333,-84.25,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,21,Finder,3,2,Hatch Year,Dead,5,Female,Band status unknown,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1981,12,11,Aluminum butt-end,old address,,,
103394084,2280,AMWO,American Woodcock,Original Band,0,8,August,4,April,3,,21,,1979,1980,1,2,Mississippi,2,Mississippi,91,WI,Wisconsin,91,WI,Wisconsin,455,901,0,455,902,0,45.91667,-90.25,45.91667,-90.41667,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",11,Code discontinued (Caught by or due to: dog),0,Federal numbered metal band only.,22,"State, Provincial, or Federal Official",3,2,Hatch Year,Dead,4,Male,Band status unknown,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1980,7,11,Aluminum butt-end,old address,,,
103394106,2280,AMWO,American Woodcock,Original Band,0,9,September,10,October,26,,19,,1979,1980,2,2,Mississippi,2,Mississippi,91,WI,Wisconsin,91,WI,Wisconsin,441,900,0,441,900,0,44.25,-90.08333,44.25,-90.08333,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,21,Finder,5,1,After Hatch Year,Dead,5,Female,Band removed,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1981,12,11,Aluminum butt-end,old address,,,
103394115,2280,AMWO,American Woodcock,Original Band,0,5,May,93,Fall,7,,99,Unknown day,1980,1980,1,2,Mississippi,2,Mississippi,91,WI,Wisconsin,39,KY,Kentucky,455,901,0,371,880,0,45.91667,-90.25,37.25,-88.08333,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,21,Finder,5,6,After Second Year,Dead,4,Male,Band removed,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1981,12,11,Aluminum butt-end,old address,,,
103394116,2280,AMWO,American Woodcock,Original Band,0,5,May,10,October,9,,9,,1980,1980,1,2,Mississippi,2,Mississippi,91,WI,Wisconsin,91,WI,Wisconsin,455,901,0,460,901,0,45.91667,-90.25,46.08333,-90.25,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,22,"State, Provincial, or Federal Official",4,6,After Second Year,Dead,4,Male,Band left on bird,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1980,12,11,Aluminum butt-end,old address,,,
103394162,2280,AMWO,American Woodcock,Original Band,0,6,June,10,October,25,,3,,1980,1980,1,2,Mississippi,2,Mississippi,91,WI,Wisconsin,91,WI,Wisconsin,455,904,0,455,904,0,45.91667,-90.75,45.91667,-90.75,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,21,Finder,5,2,Hatch Year,Dead,4,Male,Band removed,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1980,12,11,Aluminum butt-end,old address,,,
103332483,2280,AMWO,American Woodcock,Original Band,0,8,August,10,October,29,,4,,1980,1980,1,2,Mississippi,2,Mississippi,91,WI,Wisconsin,91,WI,Wisconsin,441,900,0,441,900,0,44.25,-90.08333,44.25,-90.08333,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,22,"State, Provincial, or Federal Official",3,2,Hatch Year,Dead,5,Female,Band status unknown,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1980,12,11,Aluminum butt-end,old address,,,
103332428,2280,AMWO,American Woodcock,Original Band,0,7,July,10,October,20,,9,,1980,1980,1,2,Mississippi,2,Mississippi,91,WI,Wisconsin,91,WI,Wisconsin,444,883,0,443,883,0,44.75,-88.58333,44.58333,-88.58333,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,21,Finder,3,2,Hatch Year,Dead,5,Female,Band status unknown,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1980,12,11,Aluminum butt-end,old address,,,
103332441,2280,AMWO,American Woodcock,Original Band,0,9,September,10,October,18,,6,,1980,1980,1,2,Mississippi,2,Mississippi,91,WI,Wisconsin,91,WI,Wisconsin,444,883,0,443,883,0,44.75,-88.58333,44.58333,-88.58333,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,22,"State, Provincial, or Federal Official",5,2,Hatch Year,Dead,5,Female,Band removed,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1981,12,11,Aluminum butt-end,old address,,,
103332469,2280,AMWO,American Woodcock,Original Band,0,8,August,9,September,4,,21,,1980,1980,1,2,Mississippi,2,Mississippi,91,WI,Wisconsin,91,WI,Wisconsin,441,900,0,441,900,0,44.25,-90.08333,44.25,-90.08333,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,22,"State, Provincial, or Federal Official",3,1,After Hatch Year,Dead,5,Female,Band status unknown,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1980,12,11,Aluminum butt-end,old address,,,
103332472,2280,AMWO,American Woodcock,Original Band,0,8,August,94,Hunting Season,13,,99,Unknown day,1980,1980,1,2,Mississippi,2,Mississippi,91,WI,Wisconsin,91,WI,Wisconsin,441,900,0,441,900,0,44.25,-90.08333,44.25,-90.08333,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,20,Miscellaneous,5,1,After Hatch Year,Dead,5,Female,Band removed,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1981,12,11,Aluminum butt-end,old address,,,
103332473,2280,AMWO,American Woodcock,Original Band,0,8,August,10,October,13,,42,Second 10 days of Month,1980,1980,1,2,Mississippi,2,Mississippi,91,WI,Wisconsin,91,WI,Wisconsin,441,900,0,441,901,0,44.25,-90.08333,44.25,-90.25,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,21,Finder,5,1,After Hatch Year,Dead,5,Female,Band removed,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1981,12,11,Aluminum butt-end,old address,,,
103332476,2280,AMWO,American Woodcock,Original Band,0,8,August,10,October,24,,4,,1980,1980,1,2,Mississippi,2,Mississippi,91,WI,Wisconsin,91,WI,Wisconsin,441,900,0,441,893,0,44.25,-90.08333,44.25,-89.58333,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",9,"Code discontinued (Caught by or due to: hawks, owls, or other raptors)",0,Federal numbered metal band only.,23,Bird Banders,3,2,Hatch Year,Dead,4,Male,Band status unknown,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1980,12,11,Aluminum butt-end,old address,,,
103332493,2280,AMWO,American Woodcock,Original Band,0,7,July,9,September,20,,26,,1981,1981,1,2,Mississippi,2,Mississippi,91,WI,Wisconsin,91,WI,Wisconsin,441,900,0,441,900,0,44.25,-90.08333,44.25,-90.08333,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,24,FWS Parts Collection Survey,3,2,Hatch Year,Dead,4,Male,Band status unknown,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,2,Check station report (discontinued),11,Aluminum butt-end,old address,1982,12,11,Aluminum butt-end,old address,,,
103332495,2280,AMWO,American Woodcock,Original Band,0,9,September,10,October,25,,99,Unknown day,1981,1982,2,2,Mississippi,2,Mississippi,91,WI,Wisconsin,91,WI,Wisconsin,441,900,0,441,900,0,44.25,-90.08333,44.25,-90.08333,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,21,Finder,5,2,Hatch Year,Dead,4,Male,Band removed,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1983,4,11,Aluminum butt-end,old address,,,
103394630,2280,AMWO,American Woodcock,Original Band,0,7,July,7,July,25,,5,,1980,1984,4,2,Mississippi,2,Mississippi,91,WI,Wisconsin,91,WI,Wisconsin,454,904,0,454,904,0,45.75,-90.75,45.75,-90.75,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",45,Found dead or injured on highway.,0,Federal numbered metal band only.,21,Finder,5,2,Hatch Year,Dead,5,Female,Band removed,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1984,8,11,Aluminum butt-end,old address,,,
103394641,2280,AMWO,American Woodcock,Original Band,0,7,July,10,October,25,,21,,1980,1982,3,2,Mississippi,2,Mississippi,91,WI,Wisconsin,91,WI,Wisconsin,454,904,0,454,901,0,45.75,-90.75,45.75,-90.25,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,21,Finder,5,2,Hatch Year,Dead,4,Male,Band removed,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1983,7,11,Aluminum butt-end,old address,,,
103332181,2280,AMWO,American Woodcock,Original Band,0,9,September,2,February,5,,6,,1978,1979,1,2,Mississippi,2,Mississippi,91,WI,Wisconsin,42,LA,Louisiana,455,901,0,301,905,0,45.91667,-90.25,30.25,-90.91667,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,21,Finder,3,2,Hatch Year,Dead,4,Male,Band status unknown,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1979,4,11,Aluminum butt-end,old address,,,
103332190,2280,AMWO,American Woodcock,Original Band,0,9,September,10,October,14,,7,,1978,1978,1,2,Mississippi,2,Mississippi,91,WI,Wisconsin,91,WI,Wisconsin,455,903,0,455,903,0,45.91667,-90.58333,45.91667,-90.58333,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,70,Captured by spotlighting.,21,Finder,5,1,After Hatch Year,Dead,5,Female,Band removed,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1979,1,11,Aluminum butt-end,old address,,,
103394666,2280,AMWO,American Woodcock,Original Band,0,7,July,9,September,29,,19,,1980,1982,3,2,Mississippi,2,Mississippi,91,WI,Wisconsin,49,MI,Michigan,455,903,0,450,844,0,45.91667,-90.58333,45.08333,-84.75,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,21,Finder,5,2,Hatch Year,Dead,4,Male,Band removed,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1982,12,11,Aluminum butt-end,old address,,,
103394698,2280,AMWO,American Woodcock,Original Band,0,8,August,9,September,6,,21,,1980,1980,1,2,Mississippi,2,Mississippi,91,WI,Wisconsin,91,WI,Wisconsin,455,901,0,455,902,0,45.91667,-90.25,45.91667,-90.41667,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,21,Finder,5,6,After Second Year,Dead,5,Female,Band removed,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1980,12,11,Aluminum butt-end,old address,,,
103394712,2280,AMWO,American Woodcock,Original Band,0,7,July,10,October,31,,18,,1980,1980,1,2,Mississippi,2,Mississippi,91,WI,Wisconsin,91,WI,Wisconsin,454,904,0,454,904,0,45.75,-90.75,45.75,-90.75,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,21,Finder,3,2,Hatch Year,Dead,5,Female,Band status unknown,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1980,12,11,Aluminum butt-end,old address,,,
103394713,2280,AMWO,American Woodcock,Original Band,0,8,August,9,September,9,,28,,1980,1980,1,2,Mississippi,2,Mississippi,91,WI,Wisconsin,91,WI,Wisconsin,454,904,0,454,904,0,45.75,-90.75,45.75,-90.75,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,22,"State, Provincial, or Federal Official",3,2,Hatch Year,Dead,5,Female,Band status unknown,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1980,12,11,Aluminum butt-end,old address,,,
103394739,2280,AMWO,American Woodcock,Original Band,0,7,July,11,November,17,,6,,1981,1981,1,2,Mississippi,2,Mississippi,91,WI,Wisconsin,35,IN,Indiana,455,904,0,383,870,0,45.91667,-90.75,38.58333,-87.08333,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,22,"State, Provincial, or Federal Official",5,2,Hatch Year,Dead,4,Male,Band removed,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1982,12,11,Aluminum butt-end,old address,,,
103394756,2280,AMWO,American Woodcock,Original Band,0,8,August,10,October,18,,11,,1981,1986,6,2,Mississippi,2,Mississippi,91,WI,Wisconsin,50,MN,Minnesota,455,904,0,470,935,0,45.91667,-90.75,47.08333,-93.91667,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,21,Finder,5,2,Hatch Year,Dead,4,Male,Band removed,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1987,2,11,Aluminum butt-end,old address,,,
103332255,2280,AMWO,American Woodcock,Original Band,0,10,October,9,September,5,,15,,1978,1979,2,2,Mississippi,2,Mississippi,91,WI,Wisconsin,91,WI,Wisconsin,455,904,0,454,902,0,45.91667,-90.75,45.75,-90.41667,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,24,FWS Parts Collection Survey,3,2,Hatch Year,Dead,5,Female,Band status unknown,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,2,Check station report (discontinued),11,Aluminum butt-end,old address,1979,12,11,Aluminum butt-end,old address,,,
103332413,2280,AMWO,American Woodcock,Original Band,0,8,August,10,October,8,,11,,1979,1979,1,2,Mississippi,2,Mississippi,91,WI,Wisconsin,91,WI,Wisconsin,444,883,0,443,882,0,44.75,-88.58333,44.58333,-88.41667,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,21,Finder,5,2,Hatch Year,Dead,4,Male,Band removed,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1980,3,11,Aluminum butt-end,old address,,,
103394282,2280,AMWO,American Woodcock,Original Band,0,9,September,12,December,19,,18,,1979,1979,1,2,Mississippi,2,Mississippi,91,WI,Wisconsin,42,LA,Louisiana,455,901,0,304,904,0,45.91667,-90.25,30.75,-90.75,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,22,"State, Provincial, or Federal Official",5,2,Hatch Year,Dead,4,Male,Band removed,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1980,5,11,Aluminum butt-end,old address,,,
103394297,2280,AMWO,American Woodcock,Original Band,0,9,September,11,November,30,,8,,1979,1980,2,2,Mississippi,2,Mississippi,91,WI,Wisconsin,91,WI,Wisconsin,455,901,0,455,901,0,45.91667,-90.25,45.91667,-90.25,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,21,Finder,5,1,After Hatch Year,Dead,5,Female,Band removed,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1981,12,11,Aluminum butt-end,old address,,,
103394298,2280,AMWO,American Woodcock,Original Band,0,9,September,10,October,30,,2,,1979,1982,4,2,Mississippi,2,Mississippi,91,WI,Wisconsin,49,MI,Michigan,455,901,0,423,835,0,45.91667,-90.25,42.58333,-83.91667,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,22,"State, Provincial, or Federal Official",5,2,Hatch Year,Dead,5,Female,Band removed,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1982,12,11,Aluminum butt-end,old address,,,
103394344,2280,AMWO,American Woodcock,Original Band,0,9,September,2,February,14,,13,,1979,1981,2,2,Mississippi,2,Mississippi,91,WI,Wisconsin,42,LA,Louisiana,455,904,0,310,913,0,45.91667,-90.75,31.08333,-91.58333,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,22,"State, Provincial, or Federal Official",5,2,Hatch Year,Dead,4,Male,Band removed,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1981,12,11,Aluminum butt-end,old address,,,
103394356,2280,AMWO,American Woodcock,Original Band,0,9,September,1,January,20,,6,,1979,1980,1,2,Mississippi,2,Mississippi,91,WI,Wisconsin,42,LA,Louisiana,454,904,0,295,915,0,45.75,-90.75,29.91667,-91.91667,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,21,Finder,3,2,Hatch Year,Dead,4,Male,Band status unknown,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1980,5,11,Aluminum butt-end,old address,,,
103394414,2280,AMWO,American Woodcock,Original Band,0,8,August,10,October,19,,16,,1980,1981,2,2,Mississippi,2,Mississippi,91,WI,Wisconsin,91,WI,Wisconsin,455,901,0,460,901,0,45.91667,-90.25,46.08333,-90.25,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,22,"State, Provincial, or Federal Official",4,2,Hatch Year,Dead,5,Female,Band left on bird,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1982,12,11,Aluminum butt-end,old address,,,
103394417,2280,AMWO,American Woodcock,Original Band,0,8,August,9,September,21,,26,,1980,1982,3,2,Mississippi,2,Mississippi,91,WI,Wisconsin,91,WI,Wisconsin,455,901,0,454,901,0,45.91667,-90.25,45.75,-90.25,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,21,Finder,5,2,Hatch Year,Dead,5,Female,Band removed,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1983,7,11,Aluminum butt-end,old address,,,
103393578,2280,AMWO,American Woodcock,Original Band,0,7,July,10,October,18,,99,Unknown day,1979,1979,1,2,Mississippi,2,Mississippi,91,WI,Wisconsin,91,WI,Wisconsin,455,903,0,455,903,0,45.91667,-90.58333,45.91667,-90.58333,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,22,"State, Provincial, or Federal Official",5,2,Hatch Year,Dead,4,Male,Band removed,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1980,1,11,Aluminum butt-end,old address,,,
103394448,2280,AMWO,American Woodcock,Original Band,0,9,September,10,October,30,,17,,1980,1980,1,2,Mississippi,2,Mississippi,91,WI,Wisconsin,91,WI,Wisconsin,454,902,0,455,902,0,45.75,-90.41667,45.91667,-90.41667,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,21,Finder,5,2,Hatch Year,Dead,5,Female,Band removed,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1980,12,11,Aluminum butt-end,old address,,,
103393599,2280,AMWO,American Woodcock,Original Band,0,7,July,10,October,30,,19,,1979,1979,1,2,Mississippi,2,Mississippi,91,WI,Wisconsin,91,WI,Wisconsin,455,904,0,455,904,0,45.91667,-90.75,45.91667,-90.75,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,21,Finder,5,2,Hatch Year,Dead,4,Male,Band removed,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1979,12,11,Aluminum butt-end,old address,,,
103393666,2280,AMWO,American Woodcock,Original Band,0,7,July,1,January,9,,17,,1979,1981,2,2,Mississippi,2,Mississippi,91,WI,Wisconsin,42,LA,Louisiana,455,901,0,295,913,0,45.91667,-90.25,29.91667,-91.58333,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,21,Finder,3,2,Hatch Year,Dead,4,Male,Band status unknown,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1981,12,11,Aluminum butt-end,old address,,,
103393689,2280,AMWO,American Woodcock,Original Band,0,7,July,10,October,16,,21,,1979,1979,1,2,Mississippi,2,Mississippi,91,WI,Wisconsin,91,WI,Wisconsin,455,901,0,453,901,0,45.91667,-90.25,45.58333,-90.25,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,22,"State, Provincial, or Federal Official",5,2,Hatch Year,Dead,4,Male,Band removed,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1980,1,11,Aluminum butt-end,old address,,,
104340204,2280,AMWO,American Woodcock,Original Band,0,5,May,10,October,9,,3,,1986,1990,5,2,Mississippi,6,Canada,49,MI,Michigan,76,PQ,Quebec,425,823,0,463,752,0,42.91667,-82.58333,46.58333,-75.41667,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,22,"State, Provincial, or Federal Official",3,4,Local,Dead,0,Unknown,Band status unknown,3110,MICHIGAN DEPARTMENT NATURAL RES MR DONALD AVERS,1,Paper,18,Aluminum pre-open,old address,1991,11,18,Aluminum pre-open,old address,,,
